"County","Election District","Election Precinct","Cong","Legs","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Election Night Votes","Election Night Votes Against"
"03","025","012","02","46","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"03","025","012","02","46","Other Write-Ins","BOT","President - Vice Pres","","","Y","3",""
"03","025","012","02","46","Kathy Szeliga","REP","U.S. Senator           ","","","","193",""
"03","025","012","02","46","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","282",""
"03","025","012","02","46","Margaret Flowers","GRN","U.S. Senator           ","","","","22",""
"03","025","012","02","46","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"03","025","012","02","46","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"03","025","012","02","46","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"03","025","012","02","46","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"03","025","012","02","46","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"03","025","012","02","46","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"03","025","012","02","46","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"03","025","012","02","46","Pat McDonough","REP","Rep in Congress","02","","","167",""
"03","025","012","02","46","C. A. Dutch Ruppersberger","DEM","Rep in Congress","02","Y","","294",""
"03","025","012","02","46","Kristin S. Kasprzak","LIB","Rep in Congress","02","","","36",""
"03","025","012","02","46","Other Write-Ins","BOT","Rep in Congress","02","","Y","2",""
"03","025","012","02","46","Alan Walden","REP","Mayor                  ","","","","159",""
"03","025","012","02","46","Catherine E. Pugh","DEM","Mayor                  ","","Y","","258",""
"03","025","012","02","46","Joshua Harris","GRN","Mayor                  ","","","","30",""
"03","025","012","02","46","Steven H. Smith","REP","Mayor                  ","","","Y","0",""
"03","025","012","02","46","Mack Clifton","DEM","Mayor                  ","","","Y","0",""
"03","025","012","02","46","Sheila Dixon","DEM","Mayor                  ","","","Y","48",""
"03","025","012","02","46","Frank Francisco Logan","IND","Mayor                  ","","","Y","0",""
"03","025","012","02","46","Sarah Klauda","UNF","Mayor                  ","","","Y","0",""
"03","025","012","02","46","LaVern AW. Murray","UNF","Mayor                  ","","","Y","0",""
"03","025","012","02","46","Other Write-Ins","BOT","Mayor                  ","","","Y","2",""
"03","025","012","02","46","Shannon Wright","REP","President City Council","","","","192",""
"03","025","012","02","46","Bernard C. Jack Young","DEM","President City Council","","Y","","245",""
"03","025","012","02","46","Susan Gaztanaga","LIB","President City Council","","","","17",""
"03","025","012","02","46","Connor Meek","GRN","President City Council","","","","20",""
"03","025","012","02","46","Sharon Black","UNF","President City Council","","","","21",""
"03","025","012","02","46","Other Write-Ins","BOT","President City Council","","","Y","1",""
"03","025","012","02","46","Joan M. Pratt","DEM","Comptroller            ","","Y","","330",""
"03","025","012","02","46","Jon Bombach","LIB","Comptroller            ","","","","136",""
"03","025","012","02","46","Other Write-Ins","BOT","Comptroller            ","","","Y","0",""
"03","025","012","02","46","Christine Digman","REP","Member City Council","010","","","187",""
"03","025","012","02","46","Edward L. Reisinger","DEM","Member City Council","010","Y","","292",""
"03","025","012","02","46","Amanda E. Maminski","GRN","Member City Council","010","","Y","1",""
"03","025","012","02","46","Other Write-Ins","BOT","Member City Council","010","","Y","0",""
"03","025","012","02","46","Shannon E. Avery","BOT","Judge of the Circuit Court","08","Y","","251",""
"03","025","012","02","46","Audrey J. Sylvia Carrion","BOT","Judge of the Circuit Court","08","Y","","194",""
"03","025","012","02","46","Michael A. DiPietro","BOT","Judge of the Circuit Court","08","Y","","236",""
"03","025","012","02","46","Karen Chaya Friedman","BOT","Judge of the Circuit Court","08","Y","","222",""
"03","025","012","02","46","Wanda Keyes Heard","BOT","Judge of the Circuit Court","08","Y","","209",""
"03","025","012","02","46","Cynthia H. Jones","BOT","Judge of the Circuit Court","08","Y","","221",""
"03","025","012","02","46","Other Write-Ins","BOT","Judge of the Circuit Court","08","","Y","16",""
"03","025","012","02","46","Dan Friedman","BOT","Judge Special Appeals At Large","","Y","","318","117"
"03","025","013","02","46","Donald J. Trump","REP","President - Vice Pres","","","","100",""
"03","025","013","02","46","Hillary Clinton","DEM","President - Vice Pres","","Y","","162",""
"03","025","013","02","46","Gary Johnson","LIB","President - Vice Pres","","","","7",""
"03","025","013","02","46","Jill Stein","GRN","President - Vice Pres","","","","4",""
"03","025","013","02","46","Paij Boring","REP","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Joann Breivogel","REP","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Jacqueline Gates","REP","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Stephen McCarthy","REP","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Darrell L. Castle","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","David Librace","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Evan McMullin","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"03","025","013","02","46","Other Write-Ins","BOT","President - Vice Pres","","","Y","2",""
"03","025","013","02","46","Kathy Szeliga","REP","U.S. Senator           ","","","","88",""
"03","025","013","02","46","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","170",""
"03","025","013","02","46","Margaret Flowers","GRN","U.S. Senator           ","","","","12",""
"03","025","013","02","46","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"03","025","013","02","46","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"03","025","013","02","46","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"03","025","013","02","46","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"03","025","013","02","46","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"03","025","013","02","46","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"03","025","013","02","46","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"03","025","013","02","46","Pat McDonough","REP","Rep in Congress","02","","","74",""
"03","025","013","02","46","C. A. Dutch Ruppersberger","DEM","Rep in Congress","02","Y","","174",""
"03","025","013","02","46","Kristin S. Kasprzak","LIB","Rep in Congress","02","","","15",""
"03","025","013","02","46","Other Write-Ins","BOT","Rep in Congress","02","","Y","0",""
"03","025","013","02","46","Alan Walden","REP","Mayor                  ","","","","70",""
"03","025","013","02","46","Catherine E. Pugh","DEM","Mayor                  ","","Y","","137",""
"03","025","013","02","46","Joshua Harris","GRN","Mayor                  ","","","","26",""
"03","025","013","02","46","Steven H. Smith","REP","Mayor                  ","","","Y","0",""
"03","025","013","02","46","Mack Clifton","DEM","Mayor                  ","","","Y","1",""
"03","025","013","02","46","Sheila Dixon","DEM","Mayor                  ","","","Y","35",""
"03","025","013","02","46","Frank Francisco Logan","IND","Mayor                  ","","","Y","0",""
"03","025","013","02","46","Sarah Klauda","UNF","Mayor                  ","","","Y","0",""
"03","025","013","02","46","LaVern AW. Murray","UNF","Mayor                  ","","","Y","0",""
"03","025","013","02","46","Other Write-Ins","BOT","Mayor                  ","","","Y","0",""
"03","025","013","02","46","Shannon Wright","REP","President City Council","","","","80",""
"03","025","013","02","46","Bernard C. Jack Young","DEM","President City Council","","Y","","151",""
